benchmark,size_label,size,type,line,end,name,function,share,seconds,hotness,excluded,in_main,in_timed_region
polybench/gesummv,agent,default,function,303,307,pb_emit,pb_emit,0.0020209443321697594,1.1e-05,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.0008644400785854617,1.1e-05,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,225,234,xmalloc,xmalloc,0.0008644400785854617,1.1e-05,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,469,520,main,main,1.0,0.012725,YES,False,False,False
polybench/gramschmidt,agent,default,loop,395,399,,init_array,0.02719056974459725,0.000346,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,396,399,,init_array,0.026719056974459726,0.00034,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,400,402,,init_array,0.011159135559921415,0.000142,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,401,402,,init_array,0.011001964636542239,0.00014,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,392,403,init_array,init_array,0.038349705304518665,0.000488,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,355,357,pb_timer_start,pb_timer_start,7.858546168958742e-05,1e-06,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,448,464,,kernel_gramschmidt,0.684007858546169,0.008704,YES,False,False,False
polybench/gramschmidt,agent,default,loop,451,452,,kernel_gramschmidt,0.004086444007858546,5.2e-05,MAYBE,False,False,False
polybench/gramschmidt,agent,default,loop,454,455,,kernel_gramschmidt,0.006051080550098232,7.7e-05,MAYBE,False,False,False
polybench/gramschmidt,agent,default,loop,456,463,,kernel_gramschmidt,0.6730058939096267,0.008564,YES,False,False,False
polybench/gramschmidt,agent,default,loop,459,460,,kernel_gramschmidt,0.30538310412573677,0.003886,YES,False,False,False
polybench/gramschmidt,agent,default,loop,461,462,,kernel_gramschmidt,0.32612966601178783,0.00415,YES,False,False,False
polybench/gramschmidt,agent,default,function,444,465,kernel_gramschmidt,kernel_gramschmidt,0.684007858546169,0.008704,YES,False,False,False
polybench/gramschmidt,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.0011001964636542239,1.4e-05,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,416,420,,print_array,0.08526522593320236,0.001085,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,417,420,,print_array,0.08487229862475441,0.00108,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,422,426,,print_array,0.08243614931237721,0.001049,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,423,426,,print_array,0.08196463654223969,0.001043,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,428,432,,print_array,0.10695481335952849,0.001361,MAYBE,True,False,False
polybench/gramschmidt,agent,default,loop,429,432,,print_array,0.10671905697445973,0.001358,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,413,434,print_array,print_array,0.27481335952848723,0.003497,YES,True,False,False
polybench/gramschmidt,agent,default,function,316,320,pb_report,pb_report,0.0003143418467583497,4e-06,MAYBE,True,False,False
polybench/gramschmidt,agent,default,function,309,313,pb_emit,pb_emit,0.13500982318271118,0.001718,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,1.5444436547501232e-07,1.1e-05,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,225,234,xmalloc,xmalloc,1.5444436547501232e-07,1.1e-05,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,469,520,main,main,1.0,71.223058,YES,False,False,False
polybench/gramschmidt,verify,LARGE,loop,395,399,,init_array,0.0009620339525438518,0.068519,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,396,399,,init_array,0.000961233649922754,0.068462,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,400,402,,init_array,0.0004712799610485694,0.033566,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,401,402,,init_array,0.0004706200623960853,0.033519,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,392,403,init_array,init_array,0.0014333139135924212,0.102085,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,355,357,pb_timer_start,pb_timer_start,2.8080793722729514e-08,2e-06,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,448,464,,kernel_gramschmidt,0.9873354918290649,70.321053,YES,False,False,False
polybench/gramschmidt,verify,LARGE,loop,451,452,,kernel_gramschmidt,0.0014496709759359112,0.10325,MAYBE,False,False,False
polybench/gramschmidt,verify,LARGE,loop,454,455,,kernel_gramschmidt,0.0006979902491690262,0.049713,MAYBE,False,False,False
polybench/gramschmidt,verify,LARGE,loop,456,463,,kernel_gramschmidt,0.9851759103070246,70.167241,YES,False,False,False
polybench/gramschmidt,verify,LARGE,loop,459,460,,kernel_gramschmidt,0.5029790914060445,35.823709,YES,False,False,False
polybench/gramschmidt,verify,LARGE,loop,461,462,,kernel_gramschmidt,0.47969282644393063,34.16519,YES,False,False,False
polybench/gramschmidt,verify,LARGE,function,444,465,kernel_gramschmidt,kernel_gramschmidt,0.9873354918290649,70.321053,YES,False,False,False
polybench/gramschmidt,verify,LARGE,function,359,364,pb_timer_stop,pb_timer_stop,5.335350807318608e-07,3.8e-05,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,416,420,,print_array,0.0037040251767903594,0.263812,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,417,420,,print_array,0.0037031546721849546,0.26375,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,422,426,,print_array,0.0036964433624852226,0.263272,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,423,426,,print_array,0.0036957413426421544,0.263222,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,428,432,,print_array,0.003727655164708036,0.265495,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,loop,429,432,,print_array,0.003726953144864968,0.265445,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,413,434,print_array,print_array,0.011128123703983618,0.792579,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,316,320,pb_report,pb_report,8.424238116818854e-08,6e-06,MAYBE,True,False,False
polybench/gramschmidt,verify,LARGE,function,309,313,pb_emit,pb_emit,0.005576705229365468,0.39719,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.021897810218978103,3e-06,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,225,234,xmalloc,xmalloc,0.021897810218978103,3e-06,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,440,483,main,main,1.0,0.000137,YES,False,False,False
polybench/jacobi-1d-imper,agent,default,loop,394,398,,init_array,0.12408759124087591,1.7e-05,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,391,399,init_array,init_array,0.12408759124087591,1.7e-05,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,355,357,pb_timer_start,pb_timer_start,0.0072992700729927005,1e-06,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,loop,429,435,,kernel_jacobi_1d_imper,0.29197080291970806,4e-05,YES,False,False,False
polybench/jacobi-1d-imper,agent,default,loop,431,432,,kernel_jacobi_1d_imper,0.14598540145985403,2e-05,MAYBE,False,False,False
polybench/jacobi-1d-imper,agent,default,loop,433,434,,kernel_jacobi_1d_imper,0.14598540145985403,2e-05,MAYBE,False,False,False
polybench/jacobi-1d-imper,agent,default,function,427,436,kernel_jacobi_1d_imper,kernel_jacobi_1d_imper,0.29197080291970806,4e-05,YES,False,False,False
polybench/jacobi-1d-imper,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.06569343065693431,9e-06,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,loop,411,415,,print_array,0.45985401459854014,6.3e-05,YES,True,False,False
polybench/jacobi-1d-imper,agent,default,function,408,417,print_array,print_array,0.45985401459854014,6.3e-05,YES,True,False,False
polybench/jacobi-1d-imper,agent,default,function,316,320,pb_report,pb_report,0.021897810218978103,3e-06,MAYBE,True,False,False
polybench/jacobi-1d-imper,agent,default,function,309,313,pb_emit,pb_emit,0.24087591240875916,3.3e-05,YES,True,False,False
polybench/jacobi-2d-imper,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.00023892959541255178,9e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,function,225,234,xmalloc,xmalloc,0.00023892959541255178,9e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,function,443,486,main,main,1.0,0.037668,YES,False,False,False
polybench/jacobi-2d-imper,agent,default,loop,394,399,,init_array,0.12830519273654029,0.004833,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,loop,395,399,,init_array,0.12796007220983327,0.00482,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,function,391,400,init_array,init_array,0.12830519273654029,0.004833,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,function,355,357,pb_timer_start,pb_timer_start,2.654773282361686e-05,1e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,loop,430,438,,kernel_jacobi_2d_imper,0.44058617394074545,0.016596,YES,False,False,False
polybench/jacobi-2d-imper,agent,default,loop,432,434,,kernel_jacobi_2d_imper,0.3140596793033875,0.01183,YES,False,False,False
polybench/jacobi-2d-imper,agent,default,loop,433,434,,kernel_jacobi_2d_imper,0.3092810873951365,0.01165,YES,False,False,False
polybench/jacobi-2d-imper,agent,default,loop,435,437,,kernel_jacobi_2d_imper,0.12649994690453437,0.004765,MAYBE,False,False,False
polybench/jacobi-2d-imper,agent,default,loop,436,437,,kernel_jacobi_2d_imper,0.12283635977487523,0.004627,MAYBE,False,False,False
polybench/jacobi-2d-imper,agent,default,function,428,439,kernel_jacobi_2d_imper,kernel_jacobi_2d_imper,0.44058617394074545,0.016596,YES,False,False,False
polybench/jacobi-2d-imper,agent,default,function,359,364,pb_timer_stop,pb_timer_stop,0.001141552511415525,4.3e-05,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,loop,412,416,,print_array,0.42943612615482635,0.016176,YES,True,False,False
polybench/jacobi-2d-imper,agent,default,loop,413,416,,print_array,0.42909100562811936,0.016163,YES,True,False,False
polybench/jacobi-2d-imper,agent,default,function,409,418,print_array,print_array,0.42943612615482635,0.016176,YES,True,False,False
polybench/jacobi-2d-imper,agent,default,function,316,320,pb_report,pb_report,0.0001327386641180843,5e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,agent,default,function,309,313,pb_emit,pb_emit,0.20022300095571838,0.007542,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,7.457756779680961e-07,9e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,225,234,xmalloc,xmalloc,7.457756779680961e-07,9e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,443,486,main,main,1.0,12.067972,YES,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,394,399,,init_array,0.025276243597515805,0.305033,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,395,399,,init_array,0.025265056962346284,0.304898,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,391,400,init_array,init_array,0.025276243597515805,0.305033,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,355,357,pb_timer_start,pb_timer_start,1.6572792843735468e-07,2e-06,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,430,438,,kernel_jacobi_2d_imper,0.8858917637528494,10.690917,YES,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,432,434,,kernel_jacobi_2d_imper,0.6307940555380805,7.612405,YES,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,433,434,,kernel_jacobi_2d_imper,0.6296581563165708,7.598697,YES,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,435,437,,kernel_jacobi_2d_imper,0.2550962166634129,3.078494,MAYBE,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,436,437,,kernel_jacobi_2d_imper,0.25407964155037815,3.066226,MAYBE,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,428,439,kernel_jacobi_2d_imper,kernel_jacobi_2d_imper,0.8858917637528494,10.690917,YES,False,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,359,364,pb_timer_stop,pb_timer_stop,2.9831027118723843e-06,3.6e-05,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,412,416,,print_array,0.08706243269374507,1.050667,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,loop,413,416,,print_array,0.08705224042614616,1.050544,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,409,418,print_array,print_array,0.08706243269374507,1.050667,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,316,320,pb_report,pb_report,2.9831027118723843e-06,3.6e-05,MAYBE,True,False,False
polybench/jacobi-2d-imper,verify,EXTRALARGE,function,309,313,pb_emit,pb_emit,0.04094838801415847,0.494164,MAYBE,True,False,False
polybench/lu,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.002224694104560623,8e-06,MAYBE,True,False,False
polybench/lu,agent,default,function,225,234,xmalloc,xmalloc,0.002224694104560623,8e-06,MAYBE,True,False,False
polybench/lu,agent,default,function,430,469,main,main,1.0,0.003596,YES,False,False,False
polybench/lu,agent,default,loop,387,389,,init_array,0.04505005561735262,0.000162,MAYBE,True,False,False
polybench/lu,agent,default,loop,388,389,,init_array,0.0439377085650723,0.000158,MAYBE,True,False,False
polybench/lu,agent,default,function,384,390,init_array,init_array,0.04505005561735262,0.000162,MAYBE,True,False,False
polybench/lu,agent,default,loop,418,425,,kernel_lu,0.6448832035595106,0.002319,YES,False,False,False
polybench/lu,agent,default,loop,420,421,,kernel_lu,0.00528364849833148,1.9e-05,MAYBE,False,False,False
polybench/lu,agent,default,loop,422,424,,kernel_lu,0.6382091212458287,0.002295,YES,False,False,False
polybench/lu,agent,default,loop,423,424,,kernel_lu,0.550333704115684,0.001979,YES,False,False,False
polybench/lu,agent,default,function,416,426,kernel_lu,kernel_lu,0.6448832035595106,0.002319,YES,False,False,False
polybench/lu,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.002502780867630701,9e-06,MAYBE,True,False,False
polybench/lu,agent,default,loop,402,406,,print_array,0.3045050055617353,0.001095,YES,True,False,False
polybench/lu,agent,default,loop,403,406,,print_array,0.30339265850945496,0.001091,YES,True,False,False
polybench/lu,agent,default,function,399,408,print_array,print_array,0.3045050055617353,0.001095,YES,True,False,False
polybench/lu,agent,default,function,310,314,pb_report,pb_report,0.00027808676307007786,1e-06,MAYBE,True,False,False
polybench/lu,agent,default,function,303,307,pb_emit,pb_emit,0.13737486095661847,0.000494,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,9.982691261189504e-07,8e-06,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,225,234,xmalloc,xmalloc,9.982691261189504e-07,8e-06,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,430,469,main,main,1.0,8.013871,YES,False,False,False
polybench/lu,verify,LARGE,loop,387,389,,init_array,0.004268099648721573,0.034204,MAYBE,True,False,False
polybench/lu,verify,LARGE,loop,388,389,,init_array,0.004260862197557211,0.034146,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,384,390,init_array,init_array,0.004268099648721573,0.034204,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,349,351,pb_timer_start,pb_timer_start,2.495672815297376e-07,2e-06,MAYBE,True,False,False
polybench/lu,verify,LARGE,loop,418,425,,kernel_lu,0.9625043877047684,7.713386,YES,False,False,False
polybench/lu,verify,LARGE,loop,420,421,,kernel_lu,0.0006028297685350813,0.004831,MAYBE,False,False,False
polybench/lu,verify,LARGE,loop,422,424,,kernel_lu,0.9618774746935658,7.708362,YES,False,False,False
polybench/lu,verify,LARGE,loop,423,424,,kernel_lu,0.9543454093533574,7.648001,YES,False,False,False
polybench/lu,verify,LARGE,function,416,426,kernel_lu,kernel_lu,0.9625043877047684,7.713386,YES,False,False,False
polybench/lu,verify,LARGE,function,353,358,pb_timer_stop,pb_timer_stop,4.492211067535278e-06,3.6e-05,MAYBE,True,False,False
polybench/lu,verify,LARGE,loop,402,406,,print_array,0.032925411452218285,0.26386,MAYBE,True,False,False
polybench/lu,verify,LARGE,loop,403,406,,print_array,0.0329200457556654,0.263817,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,399,408,print_array,print_array,0.032925411452218285,0.26386,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,310,314,pb_report,pb_report,6.239182038243441e-07,5e-06,MAYBE,True,False,False
polybench/lu,verify,LARGE,function,303,307,pb_emit,pb_emit,0.015568381372747327,0.124763,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.002984084880636605,9e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,225,234,xmalloc,xmalloc,0.002984084880636605,9e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,468,524,main,main,1.0,0.003016,YES,False,False,False
polybench/ludcmp,agent,default,loop,390,398,,init_array,0.05205570291777188,0.000157,MAYBE,True,False,False
polybench/ludcmp,agent,default,loop,395,397,,init_array,0.04874005305039788,0.000147,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,387,399,init_array,init_array,0.05205570291777188,0.000157,MAYBE,True,False,False
polybench/ludcmp,agent,default,loop,431,447,,kernel_ludcmp,0.9210875331564987,0.002778,YES,False,False,False
polybench/ludcmp,agent,default,loop,433,439,,kernel_ludcmp,0.4761273209549072,0.001436,YES,False,False,False
polybench/ludcmp,agent,default,loop,436,437,,kernel_ludcmp,0.33753315649867377,0.001018,YES,False,False,False
polybench/ludcmp,agent,default,loop,440,446,,kernel_ludcmp,0.4426392572944297,0.001335,YES,False,False,False
polybench/ludcmp,agent,default,loop,443,444,,kernel_ludcmp,0.34748010610079577,0.001048,YES,False,False,False
polybench/ludcmp,agent,default,loop,449,455,,kernel_ludcmp,0.008620689655172414,2.6e-05,MAYBE,False,False,False
polybench/ludcmp,agent,default,loop,452,453,,kernel_ludcmp,0.007625994694960212,2.3e-05,MAYBE,False,False,False
polybench/ludcmp,agent,default,loop,457,463,,kernel_ludcmp,0.008620689655172414,2.6e-05,MAYBE,False,False,False
polybench/ludcmp,agent,default,loop,460,461,,kernel_ludcmp,0.007625994694960212,2.3e-05,MAYBE,False,False,False
polybench/ludcmp,agent,default,function,426,464,kernel_ludcmp,kernel_ludcmp,0.9383289124668435,0.00283,YES,False,False,False
polybench/ludcmp,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.002984084880636605,9e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,loop,411,414,,print_array,0.002652519893899204,8e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,408,415,print_array,print_array,0.002652519893899204,8e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,310,314,pb_report,pb_report,0.0003315649867374005,1e-06,MAYBE,True,False,False
polybench/ludcmp,agent,default,function,303,307,pb_emit,pb_emit,0.001326259946949602,4e-06,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,237,241,polybench_alloc_data,polybench_alloc_data,5.113976036249226e-07,9e-06,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,225,234,xmalloc,xmalloc,5.113976036249226e-07,9e-06,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,468,524,main,main,1.0,17.598831,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,390,398,,init_array,0.0019596187951347447,0.034487,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,loop,395,397,,init_array,0.0019526296945518709,0.034364,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,387,399,init_array,init_array,0.0019596187951347447,0.034487,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,349,351,pb_timer_start,pb_timer_start,1.1364391191664945e-07,2e-06,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,loop,431,447,,kernel_ludcmp,0.9972016323129643,17.549583,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,433,439,,kernel_ludcmp,0.3732453593082404,6.568682,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,436,437,,kernel_ludcmp,0.3591417520856925,6.320475,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,440,446,,kernel_ludcmp,0.6239455336550479,10.980712,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,443,444,,kernel_ludcmp,0.6184444864548105,10.8839,YES,False,False,False
polybench/ludcmp,verify,LARGE,loop,449,455,,kernel_ludcmp,0.0003382042818639488,0.005952,MAYBE,False,False,False
polybench/ludcmp,verify,LARGE,loop,452,453,,kernel_ludcmp,0.0003350222523302826,0.005896,MAYBE,False,False,False
polybench/ludcmp,verify,LARGE,loop,457,463,,kernel_ludcmp,0.0003246238343899092,0.005713,MAYBE,False,False,False
polybench/ludcmp,verify,LARGE,loop,460,461,,kernel_ludcmp,0.0003211576950764514,0.005652,MAYBE,False,False,False
polybench/ludcmp,verify,LARGE,function,426,464,kernel_ludcmp,kernel_ludcmp,0.9978645172511742,17.561249,YES,False,False,False
polybench/ludcmp,verify,LARGE,function,353,358,pb_timer_stop,pb_timer_stop,2.2728782383329893e-06,4e-05,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,loop,411,414,,print_array,1.369409138595626e-05,0.000241,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,408,415,print_array,print_array,1.369409138595626e-05,0.000241,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,310,314,pb_report,pb_report,2.272878238332989e-07,4e-06,MAYBE,True,False,False
polybench/ludcmp,verify,LARGE,function,303,307,pb_emit,pb_emit,4.943510168374251e-06,8.7e-05,MAYBE,True,False,False
polybench/mvt,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.002216202905688254,9e-06,MAYBE,True,False,False
polybench/mvt,agent,default,function,225,234,xmalloc,xmalloc,0.001969958138389559,8e-06,MAYBE,True,False,False
polybench/mvt,agent,default,function,442,503,main,main,1.0,0.004061,YES,False,False,False
polybench/mvt,agent,default,loop,391,399,,init_array,0.5358286136419601,0.002176,YES,True,False,False
polybench/mvt,agent,default,loop,397,398,,init_array,0.5279487810884018,0.002144,YES,True,False,False
polybench/mvt,agent,default,function,388,400,init_array,init_array,0.5358286136419601,0.002176,YES,True,False,False
polybench/mvt,agent,default,function,349,351,pb_timer_start,pb_timer_start,0.00024624476729869486,1e-06,MAYBE,True,False,False
polybench/mvt,agent,default,loop,432,434,,kernel_mvt,0.1595666092095543,0.000648,MAYBE,False,False,False
polybench/mvt,agent,default,loop,433,434,,kernel_mvt,0.15661167200196993,0.000636,MAYBE,False,False,False
polybench/mvt,agent,default,loop,435,437,,kernel_mvt,0.27505540507264215,0.001117,YES,False,False,False
polybench/mvt,agent,default,loop,436,437,,kernel_mvt,0.27111548879586306,0.001101,YES,False,False,False
polybench/mvt,agent,default,function,430,438,kernel_mvt,kernel_mvt,0.43486825904949516,0.001766,YES,False,False,False
polybench/mvt,agent,default,function,353,358,pb_timer_stop,pb_timer_stop,0.004432405811376508,1.8e-05,MAYBE,True,False,False
polybench/mvt,agent,default,loop,413,417,,print_array,0.02019207091849298,8.2e-05,MAYBE,True,False,False
polybench/mvt,agent,default,function,410,418,print_array,print_array,0.02019207091849298,8.2e-05,MAYBE,True,False,False
polybench/mvt,agent,default,function,310,314,pb_report,pb_report,0.0007387343018960846,3e-06,MAYBE,True,False,False
polybench/mvt,agent,default,function,303,307,pb_emit,pb_emit,0.009357301157350405,3.8e-05,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.004689331770222743,4e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,225,234,xmalloc,xmalloc,0.004689331770222743,4e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,468,528,main,main,1.0,0.000853,YES,False,False,False
polybench/reg_detect,agent,default,loop,401,406,,init_array,0.0011723329425556857,1e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,398,407,init_array,init_array,0.0011723329425556857,1e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,loop,439,463,,kernel_reg_detect,0.9753810082063306,0.000832,YES,False,False,False
polybench/reg_detect,agent,default,loop,441,444,,kernel_reg_detect,0.41031652989449,0.00035,YES,False,False,False
polybench/reg_detect,agent,default,loop,442,444,,kernel_reg_detect,0.3903868698710434,0.000333,YES,False,False,False
polybench/reg_detect,agent,default,loop,443,444,,kernel_reg_detect,0.29073856975381007,0.000248,YES,False,False,False
polybench/reg_detect,agent,default,loop,446,455,,kernel_reg_detect,0.5017584994138335,0.000428,YES,False,False,False
polybench/reg_detect,agent,default,loop,448,454,,kernel_reg_detect,0.47362250879249707,0.000404,YES,False,False,False
polybench/reg_detect,agent,default,loop,451,452,,kernel_reg_detect,0.37045720984759667,0.000316,YES,False,False,False
polybench/reg_detect,agent,default,loop,457,458,,kernel_reg_detect,0.0035169988276670576,3e-06,MAYBE,False,False,False
polybench/reg_detect,agent,default,loop,460,462,,kernel_reg_detect,0.04220398593200469,3.6e-05,MAYBE,False,False,False
polybench/reg_detect,agent,default,loop,461,462,,kernel_reg_detect,0.02813599062133646,2.4e-05,MAYBE,False,False,False
polybench/reg_detect,agent,default,function,437,464,kernel_reg_detect,kernel_reg_detect,0.9753810082063306,0.000832,YES,False,False,False
polybench/reg_detect,agent,default,function,365,370,pb_timer_stop,pb_timer_stop,0.012895662368112543,1.1e-05,MAYBE,True,False,False
polybench/reg_detect,agent,default,loop,418,422,,print_array,0.0035169988276670576,3e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,loop,419,422,,print_array,0.0035169988276670576,3e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,415,424,print_array,print_array,0.0035169988276670576,3e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,322,326,pb_report,pb_report,0.0023446658851113715,2e-06,MAYBE,True,False,False
polybench/reg_detect,agent,default,function,315,319,pb_emit,pb_emit,0.0011723329425556857,1e-06,MAYBE,True,False,False
polybench/seidel-2d,agent,default,function,237,241,polybench_alloc_data,polybench_alloc_data,0.00014941939890710383,7e-06,MAYBE,True,False,False
polybench/seidel-2d,agent,default,function,225,234,xmalloc,xmalloc,0.00014941939890710383,7e-06,MAYBE,True,False,False
polybench/seidel-2d,agent,default,function,435,475,main,main,1.0,0.046848,YES,False,False,False
polybench/seidel-2d,agent,default,loop,393,395,,init_array,0.04999146174863388,0.002342,MAYBE,True,False,False
polybench/seidel-2d,agent,default,loop,394,395,,init_array,0.04954320355191257,0.002321,MAYBE,True,False,False
polybench/seidel-2d,agent,default,function,390,396,init_array,init_array,0.04999146174863388,0.002342,MAYBE,True,False,False
polybench/seidel-2d,agent,default,loop,425,430,,kernel_seidel_2d,0.5790215163934427,0.027126,YES,False,False,False
polybench/seidel-2d,agent,default,loop,426,430,,kernel_seidel_2d,0.5790001707650273,0.027125,YES,False,False,False
polybench/seidel-2d,agent,default,loop,427,430,,kernel_seidel_2d,0.575499487704918,0.026961,YES,False,False,False
